"participant","Overall_r","Overall_rsquared","Overall_angle","Overall_x_scale","Overall_y_scale","Overall_distortion_index","Batty_r","Batty_rsquared","Batty_angle","Batty_x_scale","Batty_y_scale","Batty_distortion_index","Golledge_r","Golledge_rsquared","Golledge_angle","Golledge_x_scale","Golledge_y_scale","Golledge_distortion_index"
"1",0.357764122291454,0.127995167198974,-45.8410943254412,0.276056677944316,0.276056677944316,0.872004832801026,0.939051120257546,0.881817006456952,24.6861321178787,1.10657888093869,1.10657888093869,0.118182993543047,0.253051164235069,0.0640348917207238,20.8195018986877,0.261919485268827,0.261919485268827,0.935965108279276
"3",0.716168340607388,0.51289709208834,-45.6359723732044,0.745778652838516,0.745778652838516,0.48710290791166,0.77886041405296,0.606623544578749,-32.2393907030249,1.33890588986583,1.33890588986583,0.393376455421251,0.856882904717522,0.734248312397139,-14.3569224811051,1.404758394197,1.404758394197,0.265751687602861
"4",0.216897449528447,0.0470445036119451,-1.3893889913068,0.189658197152773,0.189658197152773,0.952955496388055,0.834308491073784,0.696070658277814,-59.1967842737698,1.04752387462161,1.04752387462161,0.303929341722186,0.496863566671104,0.24687340388513,58.4425081985642,1.00690799111011,1.00690799111011,0.753126596114869
"5",0.499490981470471,0.249491240570335,6.47167705733897,0.43052691952308,0.43052691952308,0.750508759429665,0.852812328113794,0.72728886698287,-73.4891196605895,0.886199387402149,0.886199387402149,0.27271113301713,0.531732411672936,0.282739357623517,43.2478141081872,0.583737814595465,0.583737814595465,0.717260642376483
"7",0.624586373351524,0.39010813777641,-35.3721108055179,0.365941979164692,0.365941979164692,0.60989186222359,0.820839648610443,0.673777728730915,-18.0025409146771,0.633250170208642,0.633250170208642,0.326222271269085,0.934351742500436,0.873013178713601,-22.1229284567907,1.27229063403683,1.27229063403683,0.126986821286399
"11",0.715463557012136,0.511888101412458,-59.9120624194336,0.698615386565299,0.698615386565299,0.488111898587542,0.874781987782847,0.765243526149308,-26.8281190596552,1.32811481837777,1.32811481837777,0.234756473850691,0.715337296987125,0.511707448460846,-51.9251502301603,1.15657586320321,1.15657586320321,0.488292551539155
